Column	key	total_citesOrg	URL_Citaciones	Actualizaciones	Incremento_Actualizacion	Cambios_Datos	Indexacion_MesAnterior	IPT	numberOfRecords	nombrecorto	type	organization	title	DOI_URL	created	year	month	day	modified	year-mod	month-mod	day-mod	version	NombreCorto_Org	Logo	typeOrg	publishingOrganizationKey	URLSocio
37	15cb70aa-69d4-4bd6-aeda-04601c509a34	0	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=815de78c-9965-418e-a7a9-0e8ee6e74ef2	Nuevo		1		sib		lista-ref-macroinvertebrados	Listas de especies	Grupo Taxón-MIA	Lista de macroinvertebrados acuáticos continentales de Colombia	http://doi.org/10.15472/hmyvdl	2022-09-09	2022	09	09	2022-09-13	2022	09	13	3.3	Taxón-MIA 	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-taxon-mia.png	Redes/Iniciativas	815de78c-9965-418e-a7a9-0e8ee6e74ef2	http://www.gbif.org/publisher/815de78c-9965-418e-a7a9-0e8ee6e74ef2
38	2aa159b5-978d-44ed-977c-a38c9b89e087	343	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=eace4687-50e8-4f9a-829b-29ff8ff1fa8b	Nuevo		0		sib	65.0	002_bio-rrbb_sc_2019014	Registros biologicos	"Jardín Botánico de Bogotá ""José Celestino Mutis"""	Rasgos funcionales de aves en el sector Palacio del Parque Nacional Natural Chingaza (2019)	http://doi.org/10.15472/7sdnfs	2022-09-08	2022	09	08	2022-09-08	2022	09	08		JBB	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-jbb.png	Entidades Administrativas Territoriales	eace4687-50e8-4f9a-829b-29ff8ff1fa8b	http://www.gbif.org/publisher/eace4687-50e8-4f9a-829b-29ff8ff1fa8b
39	fdd32027-8880-4777-86d5-3be404db5e4b	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a	Nuevo		0		iiap	506.0	vegetacion_choco_jigualito	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Vegetación afectada por la actividad minera de oro y platino a cielo abierto en el corregimiento de Jigualito, Condoto, Chocó	http://doi.org/10.15472/xunp4n	2022-09-08	2022	09	08	2022-09-08	2022	09	08		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
40	b7775647-9b51-49a2-8ed7-07b4e3774f45	374	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=e1050db2-9faf-4d72-b860-295debaf9d2a	Nuevo		0		iiap	968.0	vegetacion_choco_salero_jigualito	Registros biologicos	Instituto de Investigaciones Ambientales del Pacífico John Von Neumann - IIAP	Composición florística de un bosque pluvial tropical (bp-T) en la parcela permanente de investigación en biodiversidad (P.P.I.B) en Salero, Unión Panamericana, Chocó	http://doi.org/10.15472/rldtem	2022-09-08	2022	09	08	2022-09-08	2022	09	08		IIAP	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iiap.png	Centros/Institutos de Investigación	e1050db2-9faf-4d72-b860-295debaf9d2a	http://www.gbif.org/publisher/e1050db2-9faf-4d72-b860-295debaf9d2a
41	7c642fb6-8e98-49d4-86d4-057d4228c011	546	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=f7f9717e-9e50-4a00-a30f-7b134390a566	Nuevo		1		sib		ucaldas_lista_anfibios	Listas de especies	Universidad de Caldas	Anfibios (Amphibia) del departamento de Caldas, Colombia	http://doi.org/10.15472/jgfmdo	2022-09-08	2022	09	08	2022-09-08	2022	09	08		UCaldas	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-ucaldas.png	Academia	f7f9717e-9e50-4a00-a30f-7b134390a566	http://www.gbif.org/publisher/f7f9717e-9e50-4a00-a30f-7b134390a566
42	504e0089-b4cc-40e7-9bff-e1cb9e3f38ac	0	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=75c49d2f-2e58-4018-8fd5-91515d2a580e	Nuevo		0		sib	47.0	alcaldia_cogua_biodiversidad_fototrampeo	Registros biologicos	Alcaldía Municipal de Cogua en Cundinamarca	Fauna registrada mediante monitoreos con cámaras trampa en Cogua, Cundinamarca	http://doi.org/10.15472/ej23il	2022-09-07	2022	09	07	2022-09-07	2022	09	07		cogua	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-cogua.png	Entidades Administrativas Territoriales	75c49d2f-2e58-4018-8fd5-91515d2a580e	http://www.gbif.org/publisher/75c49d2f-2e58-4018-8fd5-91515d2a580e
43	8fcf74b1-fbcd-4769-8f10-dc67e86ab062	0	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=32590de2-1adf-4784-ab49-1996efe0e55c	Nuevo		0		sib	3531.0	geopark_vim3_flora-fauna	Registros biologicos	GeoPark Colombia S.A.S	Caracterización de flora y fauna en Área de perforación exploratoria VIM3, departamento de Bolívar, Colombia	http://doi.org/10.15472/qhans9	2022-09-07	2022	09	07	2022-09-07	2022	09	07		geopark	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-geopark.png	Empresas	32590de2-1adf-4784-ab49-1996efe0e55c	http://www.gbif.org/publisher/32590de2-1adf-4784-ab49-1996efe0e55c
44	a73fbfd9-d86b-4d5a-9fca-1e910578e882	0	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=32590de2-1adf-4784-ab49-1996efe0e55c	Nuevo		0		sib	3314.0	geopark_platanillo_hidrobiologicos	Eventos de muestreo	GeoPark Colombia S.A.S	Caracterización de grupos hidrobiológicos en Área de perforación exploratoria PLATANILLO, departamento de Putumayo, Colombia	http://doi.org/10.15472/sx3gno	2022-09-07	2022	09	07	2022-09-07	2022	09	07		geopark	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-geopark.png	Empresas	32590de2-1adf-4784-ab49-1996efe0e55c	http://www.gbif.org/publisher/32590de2-1adf-4784-ab49-1996efe0e55c
45	2732b7dd-aaac-4981-a765-d8444c144be5	0	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=32590de2-1adf-4784-ab49-1996efe0e55c	Nuevo		0		sib	5553.0	geopark_platanillo_flora-fauna	Registros biologicos	GeoPark Colombia S.A.S	Caracterización de flora y fauna en Área de perforación exploratoria PLATANILLO, departamento de Putumayo, Colombia	http://doi.org/10.15472/srmdom	2022-09-07	2022	09	07	2022-09-07	2022	09	07		geopark	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-geopark.png	Empresas	32590de2-1adf-4784-ab49-1996efe0e55c	http://www.gbif.org/publisher/32590de2-1adf-4784-ab49-1996efe0e55c
46	41958f64-9ddf-47a6-85ef-bff4380b9030	0	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=32590de2-1adf-4784-ab49-1996efe0e55c	Nuevo		0		sib	1721.0	geopark_llanos-34_hidrobiologicos	Eventos de muestreo	GeoPark Colombia S.A.S	Caracterización de grupos hidrobiológicos en Área de perforación exploratoria LLANOS 34, departamento de Casanare, Colombia	http://doi.org/10.15472/wie20f	2022-09-07	2022	09	07	2022-09-07	2022	09	07		geopark	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-geopark.png	Empresas	32590de2-1adf-4784-ab49-1996efe0e55c	http://www.gbif.org/publisher/32590de2-1adf-4784-ab49-1996efe0e55c
47	09c35210-0fb1-424a-ad3f-6f8ab866bc97	115	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=dbc2ab56-d499-403c-8db5-c1a49cd0b75f	Nuevo		0		sib	426.0	promigas_compensacion_paiva_caracoli	Registros biologicos	Promigas S.A E.S.P	Monitoreos de fauna y flora en áreas de influencia directa e indirecta relacionadas al cumplimiento del PMA y PMS del gasoducto Paiva-Caracolí	http://doi.org/10.15472/n6ukct	2022-09-07	2022	09	07	2022-09-07	2022	09	07		Promigas	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-promigas.png	Empresas	dbc2ab56-d499-403c-8db5-c1a49cd0b75f	http://www.gbif.org/publisher/dbc2ab56-d499-403c-8db5-c1a49cd0b75f
48	b6742d24-6784-4b74-9261-140edfbdc7c8	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862	Nuevo		0		iavh	497.0	aves_anh-putumayo_2022	Eventos de muestreo	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Línea base regional de aves para el Putumayo (Orito)	http://doi.org/10.15472/kdr0ju	2022-09-06	2022	09	06	2022-09-06	2022	09	06		IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
49	9428450b-1453-4897-9af7-f21153520ecb	0	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=32590de2-1adf-4784-ab49-1996efe0e55c	Nuevo		0		sib	1442.0	geopark_llanos-34_flora-fauna	Registros biologicos	GeoPark Colombia S.A.S	Caracterización de flora y fauna en el Área de perforación exploratoria LLANOS 34, departamento de Casanare, Colombia	http://doi.org/10.15472/uncodv	2022-09-06	2022	09	06	2022-09-07	2022	09	07	1.1	geopark	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-geopark.png	Empresas	32590de2-1adf-4784-ab49-1996efe0e55c	http://www.gbif.org/publisher/32590de2-1adf-4784-ab49-1996efe0e55c
50	bdc27d2e-442c-4ceb-b68f-7562d3c1415e	922	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=2a7e3080-28a9-11dd-97cd-b8a03c50a862	Nuevo		1		iavh		le-is_peces1_anh-putumayo_2022	Listas de especies	Instituto de Investigación de Recursos Biológicos Alexander von Humboldt	Lista de especies de peces de los órdenes Siluriformes y Blenniiformes para el Putumayo (Orito)	http://doi.org/10.15472/auvxf4	2022-09-05	2022	09	05	2022-09-13	2022	09	13	1.4	IAvH	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-iavh.png	Centros/Institutos de Investigación	2a7e3080-28a9-11dd-97cd-b8a03c50a862	http://www.gbif.org/publisher/2a7e3080-28a9-11dd-97cd-b8a03c50a862
51	05cff8d5-ca7c-436b-ac04-4a794ba0111e	341	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=06867940-0867-4b4a-abb2-a57a16fcf2dc	Nuevo		0		sib	3552.0	cvc_ecofuturo_florayfauna_0026_2021	Registros biologicos	CVC - Corporación Autónoma Regional del Valle del Cauca	Información biológica (flora y fauna) recopilada en el marco del convenio 0026 de 2021 entre CVC y Ecofuturo	http://doi.org/10.15472/hhoeva	2022-09-05	2022	09	05	2022-09-05	2022	09	05		CVC	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-cvc.png	Autoridades Ambientales	06867940-0867-4b4a-abb2-a57a16fcf2dc	http://www.gbif.org/publisher/06867940-0867-4b4a-abb2-a57a16fcf2dc
52	74bf5b41-bf7a-42ca-87a4-592d2e6e6a47	394	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=ab13adb9-ce23-444d-87c9-ce41f03ef2b3	Nuevo		0		parquesnacionales	9.0	sanquianga_anidacion_tortugas	Registros biologicos	Parques Nacionales Naturales de Colombia	Anidación de tortugas en las playas Mulatos y Vigía del Parque Nacional Natural Sanquianga	http://doi.org/10.15472/a5yjpx	2022-09-04	2022	09	04	2022-09-04	2022	09	04		PNN	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-pnn.png	Autoridades Ambientales	ab13adb9-ce23-444d-87c9-ce41f03ef2b3	http://www.gbif.org/publisher/ab13adb9-ce23-444d-87c9-ce41f03ef2b3
53	ea88d82e-ce2e-46ce-8a07-efdfd31d181a	394	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=ab13adb9-ce23-444d-87c9-ce41f03ef2b3	Nuevo		0		parquesnacionales	67.0	sanquianga_aves_chorlito	Registros biologicos	Parques Nacionales Naturales de Colombia	Anidación de aves en las playas Mulatos y Vigía del Parque Nacional Natural Sanquianga	http://doi.org/10.15472/2xftth	2022-09-04	2022	09	04	2022-09-04	2022	09	04		PNN	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-pnn.png	Autoridades Ambientales	ab13adb9-ce23-444d-87c9-ce41f03ef2b3	http://www.gbif.org/publisher/ab13adb9-ce23-444d-87c9-ce41f03ef2b3
54	7f9364f0-e4cb-48cf-990e-6348c2b77ac5	900	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	Nuevo		0		sib	228.0	levantamiento_vegetacion_pacifico	Registros biologicos	Universidad Nacional de Colombia	Levantamientos de vegetación en el Pacífico colombiano	http://doi.org/10.15472/n26ep0	2022-09-02	2022	09	02	2022-09-02	2022	09	02		UNAL	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-unal.png	Academia	eac88d99-9f6c-4031-8fc4-8088f0e0dfe7	http://www.gbif.org/publisher/eac88d99-9f6c-4031-8fc4-8088f0e0dfe7
55	eaa86a97-f30f-4240-979c-7160052e9327	94	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=14fb9c57-68a5-4870-b434-5355df7a9c3c	Nuevo		0		sibm	20634.0	cerrejon_monitoreos-marinos	Eventos de muestreo	Carbones del Cerrejón Limited	Monitoreos de los ecosistemas marinos de la bahía Portete, Puerto Bolívar, La Guajira	http://doi.org/10.15472/jhiwsd	2022-09-02	2022	09	02	2022-09-19	2022	09	19	1.1	Cerrejón	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-cerrejon.png	Empresas	14fb9c57-68a5-4870-b434-5355df7a9c3c	http://www.gbif.org/publisher/14fb9c57-68a5-4870-b434-5355df7a9c3c
56	5fdcdc28-2a80-4236-a257-866b42ed250c	94	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=14fb9c57-68a5-4870-b434-5355df7a9c3c	Nuevo		0		sib	80359.0	cerrejon_monitoreos_trianuales_fauna	Registros biologicos	Carbones del Cerrejón Limited	Monitoreos trianuales de fauna y flora en el Valle del Cerrejón, La Guajira	http://doi.org/10.15472/biosam	2022-09-02	2022	09	02	2022-09-02	2022	09	02		Cerrejón	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-cerrejon.png	Empresas	14fb9c57-68a5-4870-b434-5355df7a9c3c	http://www.gbif.org/publisher/14fb9c57-68a5-4870-b434-5355df7a9c3c
57	51e7376d-0318-4a88-b71f-5f9311b20694	196	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=69cbe3e1-ea7a-4f22-b4b8-47dd4df6e79b	Nuevo		0		sib	138.0	corpoguavio-mariposas-farallones	Registros biologicos	Corpoguavio - Corporación Autónoma Regional del Guavio	Caracterización de la Diversidad de Mariposas Diurnas en el área de Farallones, jurisdicción de CORPOGUAVIO	http://doi.org/10.15472/qvyrja	2022-09-02	2022	09	02	2022-09-02	2022	09	02		Corpoguavio	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-corpoguavio.png	Autoridades Ambientales	69cbe3e1-ea7a-4f22-b4b8-47dd4df6e79b	http://www.gbif.org/publisher/69cbe3e1-ea7a-4f22-b4b8-47dd4df6e79b
58	3d69045d-372c-455f-8663-0d815cff666f	295	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=698acf43-05cd-4b45-8107-7c666d87f77c	Nuevo		0		sib	143.0	jbc_colectas-libres	Registros biologicos	"Jardín Botánico de Cartagena ""Guillermo Piñeres"""	Colectas de plantas vasculares y líquenes asociadas al proyecto Flora del Caribe Colombiano	http://doi.org/10.15472/9x4kw2	2022-09-01	2022	09	01	2022-09-01	2022	09	01		JBC	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-jbgp.png	ONG	698acf43-05cd-4b45-8107-7c666d87f77c	http://www.gbif.org/publisher/698acf43-05cd-4b45-8107-7c666d87f77c
59	2843d5a1-ccef-4d45-8422-6478d2f7b53e	394	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=ab13adb9-ce23-444d-87c9-ce41f03ef2b3		0.0	1	207.0	parquesnacionales	207.0	orquideas_camaras_trampa_2018	Registros biologicos	Parques Nacionales Naturales de Colombia	Densidad poblacional para aves y mamíferos medida por medio de cámaras trampa en el Parque Nacional Natural Las Orquídeas	http://doi.org/10.15472/aplt1k	2022-08-30	2022	08	30	2022-08-30	2022	08	30		PNN	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-pnn.png	Autoridades Ambientales	ab13adb9-ce23-444d-87c9-ce41f03ef2b3	http://www.gbif.org/publisher/ab13adb9-ce23-444d-87c9-ce41f03ef2b3
60	1fcfeecb-3899-4d59-8c3a-881ffec9d725	29	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=d42b7e5d-a3e5-4fc2-8b3d-105336d70898		0.0	1	682694.0	sib	682694.0	epm_epifitasreubicadas_20220815	Registros biologicos	Empresas Públicas de Medellín E.S.P.	Rescate y reubicación de Epífitas en el área del vaso del embalse del Proyecto Hidroeléctrico Ituango	http://doi.org/10.15472/hypxxw	2022-08-29	2022	08	29	2022-09-28	2022	09	28	1.2	EPM	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-epm.png	Empresas	d42b7e5d-a3e5-4fc2-8b3d-105336d70898	http://www.gbif.org/publisher/d42b7e5d-a3e5-4fc2-8b3d-105336d70898
61	f65b3120-1fab-4f2d-abbb-49d072bf1016	29	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=d42b7e5d-a3e5-4fc2-8b3d-105336d70898		0.0	1	666535.0	sib	666535.0	epm_aprovechamientoforestal_20220812	Registros biologicos	Empresas Públicas de Medellín E.S.P.	Aprovechamiento Forestal en el área de influencia del Proyecto Hidroeléctrico Ituango	http://doi.org/10.15472/wa8trt	2022-08-29	2022	08	29	2022-09-02	2022	09	02	1.2	EPM	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-epm.png	Empresas	d42b7e5d-a3e5-4fc2-8b3d-105336d70898	http://www.gbif.org/publisher/d42b7e5d-a3e5-4fc2-8b3d-105336d70898
62	c8565eef-a9f6-49a4-bf8d-7c8416361a99	29	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=d42b7e5d-a3e5-4fc2-8b3d-105336d70898		0.0	1	107111.0	sib	107111.0	epm_faunareubicada_20220809	Registros biologicos	Empresas Públicas de Medellín E.S.P.	Fauna silvestre reubicada en el marco del Proyecto Hidroeléctrico Ituango	http://doi.org/10.15472/rvr01t	2022-08-29	2022	08	29	2022-08-29	2022	08	29		EPM	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-epm.png	Empresas	d42b7e5d-a3e5-4fc2-8b3d-105336d70898	http://www.gbif.org/publisher/d42b7e5d-a3e5-4fc2-8b3d-105336d70898
63	fca0a83e-f174-4570-924e-849290de2fee	29	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=d42b7e5d-a3e5-4fc2-8b3d-105336d70898		0.0	1	46115.0	sib	46115.0	epm_arbolesplantados_20220808	Registros biologicos	Empresas Públicas de Medellín E.S.P.	Individuos plantados en actividades de restauración ecológica en el área de influencia del Proyecto Hidroeléctrico Ituango	http://doi.org/10.15472/sjlwlu	2022-08-29	2022	08	29	2022-09-15	2022	09	15	1.1	EPM	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-epm.png	Empresas	d42b7e5d-a3e5-4fc2-8b3d-105336d70898	http://www.gbif.org/publisher/d42b7e5d-a3e5-4fc2-8b3d-105336d70898
64	b0eab024-a5ee-44fb-b10c-6541cbb2f925	29	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=d42b7e5d-a3e5-4fc2-8b3d-105336d70898		0.0	1	1469.0	sib	1469.0	epm_germoplasma_20220708	Registros biologicos	Empresas Públicas de Medellín E.S.P.	Germoplasma recolectado dentro del área de aprovechamiento forestal del Proyecto Hidroeléctrico Ituango	http://doi.org/10.15472/dhciwn	2022-08-29	2022	08	29	2022-08-29	2022	08	29		EPM	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-epm.png	Empresas	d42b7e5d-a3e5-4fc2-8b3d-105336d70898	http://www.gbif.org/publisher/d42b7e5d-a3e5-4fc2-8b3d-105336d70898
65	dad7f55c-4478-4631-be04-d07c9a8dcb34	29	https://www.gbif.org/resource/search?contentType=literature&publishingOrganizationKey=d42b7e5d-a3e5-4fc2-8b3d-105336d70898		0.0	1	9010.0	sib	9010.0	epm_indplantados_ensayos_20220817	Registros biologicos	Empresas Públicas de Medellín E.S.P.	Individuos plantados mediante ensayos de ideas innovadoras en predios del área de influencia del Proyecto Hidroeléctrico Ituango	http://doi.org/10.15472/c30mnb	2022-08-29	2022	08	29	2022-09-15	2022	09	15	1.1	EPM	https://raw.githubusercontent.com/SIB-Colombia/logos/main/socio-SiB-epm.png	Empresas	d42b7e5d-a3e5-4fc2-8b3d-105336d70898	http://www.gbif.org/publisher/d42b7e5d-a3e5-4fc2-8b3d-105336d70898
